Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
,,,,[km/h],[deg],[deg],[deg],[deg],[km/h],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[m],[deg],[m],[m],[deg],[m],,,[g/L],[deg C],[kPa],[%]
7/10/2025 6:25:18 PM,Josh B,,6 Iron,126.97189842248126,-5.28,4.76,7.87,3.1100000000000003,161.6398761812631,1.2730366182557102,7.400000095367432,7.059999942779541,2898.44482421875,-248.9939422607422,2909.1201171875,Estimated,4.909999847412109,4.53000020980835,94.6500015258789,8.1899995803833,13.489999771118164,128.41000366210938,8.4399995803833,18.860000610351562,,,1.1509776,21.11,97.22,0
7/10/2025 6:25:36 PM,Josh B,,6 Iron,133.7758929792856,1.91,3.43,-0.46,-3.89,185.2918561610463,1.3850915290824308,8.869999885559082,0.05000000074505806,2346.733154296875,384.292236328125,2377.989990234375,Estimated,-9.300000190734863,8.0600004196167,131.52000427246094,-2.190000057220459,-5.03000020980835,168.11000061035156,-2.690000057220459,-7.889999866485596,,,1.1509776,21.11,97.22,0
7/10/2025 6:25:57 PM,Josh B,,6 Iron,135.86389130888693,0.81,4.45,-4.57,-9.02,184.89585428058217,1.36089031823931,12.420000076293945,-3.190000057220459,3282.934814453125,883.345458984375,3399.699951171875,Estimated,-15.0600004196167,14.819999694824219,147.19000244140625,-8.59000015258789,-21.989999771118164,163.0,-9.079999923706055,-25.729999542236328,,,1.1509776,21.11,97.22,0
7/10/2025 6:26:18 PM,Josh B,,6 Iron,122.11190231047814,-5.17,5.47,7.36,1.8900000000000006,179.9998560001152,1.474056603773585,14.0,6.730000019073486,3374.662353515625,-131.41104125976562,3377.219970703125,Estimated,2.2300000190734863,16.639999389648438,146.3000030517578,7.869999885559082,20.030000686645508,162.42999267578125,7.900000095367432,22.329999923706055,,,1.1509776,21.11,97.22,0
7/10/2025 6:33:26 PM,Josh B,,5 Iron,112.60790991367206,-0.69,1.14,9.71,8.57,129.23990210124236,1.147698258499965,,8.119999885559082,1610.1075439453125,-667.5869140625,1743.02001953125,Estimated,22.520000457763672,,,,,,,,,,1.1509776,21.11,97.22,0
7/10/2025 6:33:40 PM,Josh B,,5 Iron,83.3039333568533,-4.17,-0.46,2.2,2.66,114.40791094559506,1.3733794592327357,6.840000152587891,1.75,2428.28271484375,-156.17884826660156,2433.300048828125,Estimated,3.680000066757202,1.2200000286102295,36.130001068115234,2.059999942779541,1.2999999523162842,72.66999816894531,2.2200000286102295,2.809999942779541,,,1.1509776,21.11,97.22,0
7/10/2025 6:34:00 PM,Josh B,,5 Iron,91.4399268480585,-0.65,1.81,8.29,6.479999999999999,123.76790483089097,1.353543349138395,9.90999984741211,7.039999961853027,2145.008056640625,-406.4667663574219,2183.179931640625,Estimated,10.729999542236328,2.8499999046325684,55.43000030517578,8.369999885559082,8.069999694824219,85.0199966430664,8.8100004196167,13.020000457763672,,,1.1509776,21.11,97.22,0
7/10/2025 6:34:15 PM,Josh B,,5 Iron,88.27192938245649,-3.41,3.16,-6.41,-9.57,132.26390023136028,1.498368747082659,6.980000019073486,-4.869999885559082,2208.042236328125,602.3953857421875,2288.739990234375,Estimated,-15.260000228881836,1.8300000429153442,51.09000015258789,-6.53000020980835,-5.809999942779541,91.58999633789062,-7.25,-11.5600004196167,,,1.1509776,21.11,97.22,0
7/10/2025 6:34:42 PM,Josh B,,5 Iron,91.07992713605829,-1.08,-1.14,1.97,3.11,123.94790194031125,1.360869577279675,8.100000381469727,1.4800000190734863,2037.1629638671875,-202.97682189941406,2047.25,Estimated,5.690000057220459,1.9600000381469727,48.209999084472656,2.049999952316284,1.7200000286102295,84.97000122070312,2.2899999618530273,3.390000104904175,,,1.1509776,21.11,97.22,0
7/10/2025 6:34:55 PM,Josh B,,5 Iron,166.6078667137066,0.0,0.0,0.0,0.0,84.34793362028591,0.506266212298526,1.100000023841858,-8.90999984741211,5405.06982421875,0.0,5405.06982421875,Estimated,-0.0,0.019999999552965164,15.119999885559082,-8.890000343322754,-2.3399999141693115,15.119999885559082,-8.890000343322754,-2.3399999141693115,,,1.1509776,21.11,97.22,0
7/10/2025 6:35:13 PM,Josh B,,5 Iron,90.61192751045799,-2.63,6.34,-4.2,-10.54,121.35589961938186,1.339292772525731,2.359999895095825,-2.6500000953674316,1875.70947265625,692.7296752929688,1999.5400390625,Estimated,-20.270000457763672,0.17000000178813934,14.640000343322754,-3.2300000190734863,-0.8299999833106995,37.68000030517578,-3.5899999141693115,-2.359999895095825,,,1.1509776,21.11,97.22,0
7/10/2025 6:35:30 PM,Josh B,,5 Iron,114.11990870407303,-1.98,-0.62,-2.72,-2.1,169.77586362999267,1.4876971560697827,8.779999732971191,-2.309999942779541,2273.709228515625,163.7792510986328,2279.60009765625,Estimated,-4.119999885559082,5.980000019073486,108.6500015258789,-3.180000066757202,-6.03000020980835,145.63999938964844,-3.390000104904175,-8.600000381469727,,,1.1509776,21.11,97.22,0
7/10/2025 6:35:48 PM,Josh B,,5 Iron,116.02790717767424,-3.72,2.97,-0.75,-3.72,165.27586722998979,1.4244492661313097,7.159999847412109,-0.25,2247.7666015625,317.50335693359375,2270.080078125,Estimated,-8.039999961853027,3.9100000858306885,91.7300033569336,-1.6200000047683716,-2.5999999046325684,129.83999633789062,-2.0399999618530273,-4.610000133514404,,,1.1509776,21.11,97.22,0
7/10/2025 6:36:06 PM,Josh B,,5 Iron,120.38390369287703,-3.56,5.83,-8.0,-13.83,161.71186403871187,1.3433013806502785,8.819999694824219,-5.840000152587891,2744.77490234375,1194.6015625,2993.469970703125,Estimated,-23.520000457763672,5.400000095367432,96.95999908447266,-11.0,-18.5,130.0399932861328,-12.319999694824219,-27.739999771118164,,,1.1509776,21.11,97.22,0
7/10/2025 6:36:32 PM,Josh B,,5 Iron,119.48390441287646,-0.35,-2.54,-6.41,-3.87,166.8238670902227,1.3962036804033713,4.619999885559082,-5.579999923706055,2117.322265625,308.5065002441406,2139.679931640625,Estimated,-8.289999961853027,1.840000033378601,71.36000061035156,-6.650000095367432,-8.260000228881836,126.4000015258789,-7.099999904632568,-15.630000114440918,,,1.1509776,21.11,97.22,0
7/10/2025 6:36:49 PM,Josh B,,5 Iron,121.17590305927753,-1.62,0.16,-5.98,-6.140000000000001,169.88385914906502,1.4019607435148245,7.230000019073486,-4.889999866485596,2300.767333984375,520.1883544921875,2358.840087890625,Estimated,-12.739999771118164,4.349999904632568,98.06999969482422,-7.300000190734863,-12.449999809265137,136.80999755859375,-7.96999979019165,-18.959999084472656,,,1.1509776,21.11,97.22,0
7/10/2025 6:37:11 PM,Josh B,,5 Iron,124.81190015047987,-3.29,3.27,-1.98,-5.25,165.02386853022156,1.322180563962731,8.65999984741211,-1.2200000286102295,2783.65185546875,476.31842041015625,2824.110107421875,Estimated,-9.710000038146973,5.980000019073486,104.94999694824219,-3.450000047683716,-6.309999942779541,139.52000427246094,-4.0,-9.729999542236328,,,1.1509776,21.11,97.22,0
7/10/2025 6:37:26 PM,Josh B,,5 Iron,130.28389577288337,-1.99,2.56,1.17,-1.3900000000000001,178.27185903046197,1.3683338065146082,11.119999885559082,1.2799999713897705,2877.780029296875,140.74693298339844,2881.219970703125,Estimated,-2.799999952316284,11.199999809265137,135.9199981689453,0.5,1.1799999475479126,156.3699951171875,0.3799999952316284,1.0499999523162842,,,1.1509776,21.11,97.22,0
7/10/2025 6:37:44 PM,Josh B,,5 Iron,140.43588765128985,-4.93,4.42,-5.06,-9.48,170.99986320010942,1.217636503460651,8.279999732971191,-3.5999999046325684,3403.2373046875,957.2477416992188,3535.300048828125,Estimated,-15.710000038146973,6.920000076293945,113.33999633789062,-7.989999771118164,-15.760000228881836,142.75,-8.890000343322754,-22.049999237060547,,,1.1509776,21.11,97.22,0
7/10/2025 6:38:00 PM,Josh B,,5 Iron,118.69190504647595,-4.26,13.44,-7.4,-20.84,134.423893010202,1.1325447422683619,2.6600000858306885,-4.400000095367432,2665.635009765625,1539.0048828125,3078.010009765625,Estimated,-30.0,0.33000001311302185,25.479999542236328,-6.159999847412109,-2.740000009536743,69.72000122070312,-7.300000190734863,-8.859999656677246,,,1.1509776,21.11,97.22,0
7/10/2025 6:38:21 PM,Josh B,,5 Iron,120.4919036064771,0.42,6.41,2.56,-3.85,174.05985525895173,1.444577187753842,6.239999771118164,2.9100000858306885,2063.28662109375,358.616943359375,2094.219970703125,Estimated,-9.859999656677246,3.4700000286102295,93.87000274658203,1.350000023841858,2.2100000381469727,141.1699981689453,0.800000011920929,1.9800000190734863,,,1.1509776,21.11,97.22,0
7/10/2025 6:38:39 PM,Josh B,,5 Iron,119.73590421127662,-8.16,6.38,-3.98,-10.36,177.01185179872166,1.4783523201727395,8.399999618530273,-2.4700000286102295,2186.03369140625,901.4642944335938,2364.610107421875,Estimated,-22.40999984741211,5.900000095367432,111.94000244140625,-7.090000152587891,-13.8100004196167,152.6199951171875,-8.34000015258789,-22.1299991607666,,,1.1509776,21.11,97.22,0
7/10/2025 6:38:55 PM,Josh B,,5 Iron,134.8558921152863,-2.15,5.69,-0.06,-5.75,175.6438627808082,1.3024559774566828,8.720000267028809,0.6600000262260437,2853.958984375,575.9774169921875,2911.5,Estimated,-11.40999984741211,7.480000019073486,120.56999969482422,-2.2699999809265137,-4.78000020980835,152.72999572753906,-2.9100000858306885,-7.75,,,1.1509776,21.11,97.22,0
7/10/2025 6:39:21 PM,Josh B,,5 Iron,130.3198957440834,-1.64,7.56,3.7,-3.8599999999999994,168.62386565022388,1.2939226561488366,7.579999923706055,3.9800000190734863,2759.30810546875,396.6391906738281,2787.669921875,Estimated,-8.180000305175781,5.239999771118164,104.43000030517578,2.2300000190734863,4.059999942779541,139.52999877929688,1.75,4.260000228881836,,,1.1509776,21.11,97.22,0
7/10/2025 6:39:41 PM,Josh B,,5 Iron,144.82788413769268,0.0,0.0,0.0,0.0,156.1678789109117,1.0782998028365707,6.510000228881836,2.9700000286102295,4066.22998046875,0.0,4066.22998046875,Estimated,-0.0,4.139999866485596,89.56999969482422,3.009999990463257,4.699999809265137,118.44999694824219,2.990000009536743,6.190000057220459,,,1.1509776,21.11,97.22,0
7/10/2025 6:40:01 PM,Josh B,,5 Iron,129.52789637768288,-1.78,1.02,4.28,3.2600000000000002,181.79985456011633,1.4035575319622013,12.020000457763672,3.6500000953674316,2970.408203125,-289.6808776855469,2984.5,Estimated,5.570000171661377,13.3100004196167,143.6999969482422,5.550000190734863,13.899999618530273,162.22999572753906,5.730000019073486,16.209999084472656,,,1.1509776,21.11,97.22,0
7/10/2025 6:40:17 PM,Josh B,,5 Iron,121.7159026272779,-1.27,4.58,5.52,0.9399999999999995,165.38386274906213,1.3587695541765448,7.130000114440918,5.110000133514404,2466.404052734375,-54.6784782409668,2467.010009765625,Estimated,1.2699999809265137,4.159999847412109,94.45999908447266,5.400000095367432,8.890000343322754,131.02999877929688,5.449999809265137,12.449999809265137,,,1.1509776,21.11,97.22,0
7/10/2025 6:40:39 PM,Josh B,,5 Iron,114.37190850247319,-0.4,3.64,4.48,0.8400000000000003,166.31986969068626,1.4542021014460011,10.399999618530273,4.130000114440918,2617.770263671875,-47.978511810302734,2618.2099609375,Estimated,1.0499999523162842,7.889999866485596,114.56999969482422,4.46999979019165,8.930000305175781,144.9199981689453,4.5,11.380000114440918,,,1.1509776,21.11,97.22,0
7/10/2025 6:40:51 PM,Josh B,,5 Iron,110.80791135367092,-3.71,3.47,2.74,-0.73,153.5758765899823,1.3859649073233304,11.079999923706055,2.680000066757202,2712.731201171875,74.35197448730469,2713.75,Estimated,-1.5700000524520874,6.980000019073486,100.05000305175781,2.390000104904175,4.170000076293945,129.25999450683594,2.299999952316284,5.179999828338623,,,1.1509776,21.11,97.22,0
7/10/2025 6:41:06 PM,Josh B,,5 Iron,91.29592696325842,-1.05,2.88,2.6,-0.2799999999999998,128.12389805019797,1.4033911732093016,8.130000114440918,2.5,1975.922607421875,29.3155517578125,1976.1400146484375,Estimated,-0.8500000238418579,2.140000104904175,52.09000015258789,2.430000066757202,2.200000047683716,89.55000305175781,2.380000114440918,3.7200000286102295,,,1.1509776,21.11,97.22,0
7/10/2025 6:41:24 PM,Josh B,,5 Iron,105.51591558726751,-2.48,2.47,4.33,1.8599999999999999,144.3598790189327,1.3681336906899044,10.34000015258789,3.869999885559082,2627.484619140625,-125.2878646850586,2630.469970703125,Estimated,2.7300000190734863,5.130000114440918,84.37000274658203,4.440000057220459,6.53000020980835,115.19999694824219,4.559999942779541,9.15999984741211,,,1.1509776,21.11,97.22,0
7/10/2025 6:41:53 PM,Josh B,,5 Iron,110.1599118720705,-3.31,4.32,1.99,-2.33,157.82387429021696,1.4326797435486238,10.350000381469727,2.1700000762939453,2550.448486328125,201.1725311279297,2558.3701171875,Estimated,-4.510000228881836,6.610000133514404,102.19000244140625,1.2400000095367432,2.2100000381469727,134.49000549316406,0.9900000095367432,2.3299999237060547,,,1.1509776,21.11,97.22,0
7/10/2025 6:42:10 PM,Josh B,,5 Iron,109.25991259206992,-0.83,1.77,0.66,-1.1099999999999999,145.2238843702089,1.3291598073340325,11.399999618530273,0.7599999904632568,2578.36376953125,94.09369659423828,2580.080078125,Estimated,-2.0899999141693115,6.079999923706055,89.43000030517578,0.36000001430511475,0.5600000023841858,119.5199966430664,0.25,0.5199999809265137,,,1.1509776,21.11,97.22,0
7/10/2025 6:42:27 PM,Josh B,,5 Iron,107.3519141184687,-4.24,4.53,5.42,0.8899999999999997,148.8238814902112,1.3863179125616327,11.9399995803833,5.019999980926514,3509.315185546875,-44.71426773071289,3509.60009765625,Estimated,0.7300000190734863,7.909999847412109,99.01000213623047,5.340000152587891,9.220000267028809,120.79000091552734,5.349999904632568,11.270000457763672,,,1.1509776,21.11,97.22,0
7/10/2025 6:42:45 PM,Josh B,,5 Iron,100.69191944646442,-3.77,-2.2,-3.77,-1.5699999999999998,147.92388221021062,1.469074013320983,7.929999828338623,-3.369999885559082,2508.6025390625,99.87881469726562,2510.590087890625,Estimated,-2.2799999713897705,3.4800000190734863,76.83999633789062,-3.7799999713897705,-5.059999942779541,110.38999938964844,-3.880000114440918,-7.46999979019165,,,1.1509776,21.11,97.22,0
7/10/2025 6:43:19 PM,Josh B,,5 Iron,109.15191267846984,-1.83,3.18,1.81,-1.37,150.15587657940029,1.3756596004113673,10.039999961853027,1.8899999856948853,2546.1591796875,120.51920318603516,2549.010009765625,Estimated,-2.7100000381469727,5.429999828338623,90.25,1.3899999856948853,2.190000057220459,123.87999725341797,1.2400000095367432,2.6700000762939453,,,1.1509776,21.11,97.22,0
7/10/2025 6:43:38 PM,Josh B,,5 Iron,104.47191642246685,-2.08,4.51,-1.56,-6.07,152.4238786102135,1.4589938026391416,8.800000190734863,-0.7200000286102295,2135.1396484375,463.9744873046875,2184.969970703125,Estimated,-12.260000228881836,4.150000095367432,83.30000305175781,-2.6700000762939453,-3.880000114440918,119.41999816894531,-3.2699999809265137,-6.809999942779541,,,1.1509776,21.11,97.22,0
7/10/2025 6:43:53 PM,Josh B,,5 Iron,110.08791192967044,-3.65,3.61,-0.11,-3.7199999999999998,157.06787819091227,1.4267495444118783,9.369999885559082,0.36000001430511475,2422.71240234375,303.91204833984375,2441.699951171875,Estimated,-7.150000095367432,5.400000095367432,95.4000015258789,-1.0199999809265137,-1.7000000476837158,129.5399932861328,-1.3899999856948853,-3.1500000953674316,,,1.1509776,21.11,97.22,0
7/10/2025 6:44:16 PM,Josh B,,5 Iron,117.46790602567518,-3.4,4.06,1.43,-2.63,158.36387935137697,1.3481459294657308,11.609999656677246,1.6799999475479126,3104.616455078125,237.797119140625,3113.7099609375,Estimated,-4.380000114440918,8.680000305175781,110.04000091552734,0.5699999928474426,1.090000033378601,133.02999877929688,0.36000001430511475,0.8399999737739563,,,1.1509776,21.11,97.22,0
7/10/2025 6:44:38 PM,Josh B,,5 Iron,109.04391276486977,-2.16,-5.23,-1.71,3.5200000000000005,147.56388799137005,1.353251953729508,2.180000066757202,-2.059999942779541,1850.66552734375,-294.1100158691406,1873.8900146484375,Estimated,9.029999732971191,0.27000001072883606,25.219999313354492,-1.6699999570846558,-0.7400000095367432,79.86000061035156,-1.399999976158142,-1.9600000381469727,,,1.1509776,21.11,97.22,0
7/10/2025 6:44:56 PM,Josh B,,5 Iron,112.3559101152719,-1.6,2.11,2.37,0.26000000000000023,151.19987904009676,1.3457225248317846,,2.2100000381469727,1577.7606201171875,-9.638110160827637,1577.7900390625,Estimated,0.3499999940395355,,,,,,,,,,1.1509776,21.11,97.22,0
7/10/2025 6:45:17 PM,Josh B,,5 Iron,112.03191037447169,-2.62,3.88,0.55,-3.33,157.42787240975284,1.4052056408173628,10.5,0.9399999976158142,2685.087158203125,280.31890869140625,2699.679931640625,Estimated,-5.960000038146973,6.860000133514404,102.94000244140625,-0.3799999952316284,-0.6899999976158142,133.44000244140625,-0.699999988079071,-1.6200000047683716,,,1.1509776,21.11,97.22,0
7/10/2025 6:45:31 PM,Josh B,,5 Iron,125.27989977608016,-2.83,1.2,1.01,-0.18999999999999995,169.84786522034062,1.3557471352062007,10.289999961853027,0.9800000190734863,2877.2373046875,23.10043716430664,2877.330078125,Estimated,-0.46000000834465027,8.6899995803833,120.55000305175781,0.8799999952316284,1.850000023841858,147.60000610351562,0.8500000238418579,2.190000057220459,,,1.1509776,21.11,97.22,0
7/10/2025 6:45:52 PM,Josh B,,5 Iron,116.60390671687462,2.68,4.78,-2.44,-7.220000000000001,174.85185901987995,1.4995368846812047,11.5600004196167,-1.399999976158142,2792.813232421875,613.017822265625,2859.300048828125,Estimated,-12.380000114440918,10.829999923706055,131.02999877929688,-4.960000038146973,-11.329999923706055,151.86000061035156,-5.440000057220459,-14.390000343322754,,,1.1509776,21.11,97.22,0
7/10/2025 6:46:06 PM,Josh B,,5 Iron,122.0759023392781,-4.82,0.87,2.17,1.2999999999999998,170.42386421022502,1.3960483678144469,10.069999694824219,1.8899999856948853,2743.65771484375,-105.88026428222656,2745.699951171875,Estimated,2.2100000381469727,8.289999961853027,119.73999786376953,2.5,5.210000038146973,148.83999633789062,2.5999999046325684,6.739999771118164,,,1.1509776,21.11,97.22,0
7/10/2025 6:46:24 PM,Josh B,,5 Iron,117.35990611207511,-3.2,7.35,-5.05,-12.399999999999999,156.7438779007961,1.3355828501695504,6.909999847412109,-3.2300000190734863,2485.41845703125,1054.99755859375,2700.06005859375,Estimated,-23.0,3.140000104904175,78.33000183105469,-7.019999980926514,-9.569999694824219,117.80999755859375,-8.3100004196167,-17.020000457763672,,,1.1509776,21.11,97.22,0
7/10/2025 6:46:39 PM,Josh B,,5 Iron,116.38790688967447,0.0,0.0,0.0,0.0,156.2038728396361,1.3420971045359864,7.409999847412109,-0.44999998807907104,2508.080078125,0.0,2508.080078125,Estimated,-0.0,3.700000047683716,84.55999755859375,-0.44999998807907104,-0.6700000166893005,119.47000122070312,-0.44999998807907104,-0.9399999976158142,,,1.1509776,21.11,97.22,0
7/10/2025 6:46:57 PM,Josh B,,5 Iron,119.62790429767654,-3.19,2.79,-0.95,-3.74,168.9118582787165,1.4119770739977526,7.239999771118164,-0.4300000071525574,2280.29931640625,327.3774719238281,2303.679931640625,Estimated,-8.170000076293945,4.309999942779541,97.80000305175781,-1.9199999570846558,-3.2799999713897705,136.11000061035156,-2.3499999046325684,-5.579999923706055,,,1.1509776,21.11,97.22,0
7/10/2025 6:47:13 PM,Josh B,,5 Iron,125.20789983368013,3.64,0.61,-9.5,-10.11,143.9278832097442,1.1495112001793077,5.329999923706055,-7.71999979019165,1690.7696533203125,887.2975463867188,1909.449951171875,Estimated,-27.690000534057617,1.2200000286102295,46.02000045776367,-9.9399995803833,-7.949999809265137,95.9800033569336,-11.109999656677246,-18.489999771118164,,,1.1509776,21.11,97.22,0
7/10/2025 6:47:30 PM,Josh B,,5 Iron,108.89991288006969,-2.48,1.52,-1.8,-3.3200000000000003,154.2958787605626,1.4168595243091426,7.510000228881836,-1.2899999618530273,2191.934814453125,259.82049560546875,2207.280029296875,Estimated,-6.760000228881836,3.359999895095825,79.27999877929688,-2.319999933242798,-3.2100000381469727,117.0999984741211,-2.6500000953674316,-5.420000076293945,,,1.1509776,21.11,97.22,0
7/10/2025 6:47:46 PM,Josh B,,5 Iron,112.64390988487207,-3.02,3.07,-2.02,-5.09,169.81185755871707,1.5075103281861717,10.109999656677246,-1.2699999809265137,2438.308837890625,416.3497314453125,2473.60009765625,Estimated,-9.6899995803833,7.679999828338623,116.27999877929688,-3.5299999713897705,-7.170000076293945,149.2899932861328,-4.03000020980835,-10.489999771118164,,,1.1509776,21.11,97.22,0
7/10/2025 6:48:05 PM,Josh B,,5 Iron,126.75589859528111,-2.15,4.84,0.84,-4.0,174.27586002999556,1.3748934918322098,7.429999828338623,1.2999999523162842,2304.817626953125,381.14678955078125,2336.1201171875,Estimated,-9.390000343322754,5.010000228881836,106.66999816894531,-0.5400000214576721,-1.0099999904632568,145.50999450683594,-1.0499999523162842,-2.6700000762939453,,,1.1509776,21.11,97.22,0
7/10/2025 6:48:22 PM,Josh B,,5 Iron,130.7878953696837,-1.18,5.25,8.4,3.1500000000000004,177.26386423138908,1.355353748375084,12.109999656677246,7.559999942779541,3337.22021484375,-256.1991882324219,3347.0400390625,Estimated,4.389999866485596,13.15999984741211,137.9199981689453,9.319999694824219,22.34000015258789,155.30999755859375,9.4399995803833,25.479999542236328,,,1.1509776,21.11,97.22,0
